Sample	cat16-10.trees	cat16-10.sequence01_sequence04_sequence13_sequence16_sequence15	cat16-10.sequence12_sequence09_sequence06	cat16-10.sequence01_sequence05_sequence04_sequence14_sequence07_sequence11_sequence13_sequence16_sequence02_sequence03_sequence08_sequence15	cat16-10.sequence05_sequence14_sequence12_sequence02_sequence09_sequence03_sequence10_sequence06_sequence08	cat16-10.sequence01_sequence04_sequence07_sequence11_sequence12_sequence13_sequence16_sequence09_sequence10_sequence06_sequence15	
2912	28.0	1.0	1.0	1.0	0.0	0.0	
2913	30.0	1.0	1.0	0.0	0.0	1.0	
2914	30.0	1.0	1.0	0.0	0.0	1.0	
2915	28.0	1.0	1.0	1.0	0.0	0.0	
2916	30.0	1.0	1.0	0.0	0.0	1.0	
2917	28.0	1.0	1.0	1.0	0.0	0.0	
2918	30.0	1.0	1.0	0.0	0.0	1.0	
2919	30.0	1.0	1.0	0.0	0.0	1.0	
2920	28.0	1.0	1.0	1.0	0.0	0.0	
2921	30.0	1.0	1.0	0.0	0.0	1.0	
2922	28.0	1.0	1.0	0.0	1.0	0.0	
2923	30.0	1.0	1.0	0.0	0.0	1.0	
2924	30.0	1.0	1.0	0.0	0.0	1.0	
2925	30.0	1.0	1.0	0.0	0.0	1.0	
2926	28.0	1.0	1.0	0.0	1.0	0.0	
2927	28.0	1.0	1.0	0.0	1.0	0.0	
2928	28.0	1.0	1.0	0.0	1.0	0.0	
2929	30.0	1.0	1.0	0.0	0.0	1.0	
2930	30.0	1.0	1.0	0.0	0.0	1.0	
2931	30.0	1.0	1.0	0.0	0.0	1.0	
2932	28.0	1.0	1.0	0.0	1.0	0.0	
2933	28.0	1.0	1.0	0.0	1.0	0.0	
2934	28.0	1.0	1.0	0.0	1.0	0.0	
2935	28.0	1.0	1.0	0.0	1.0	0.0	
2936	28.0	1.0	1.0	0.0	1.0	0.0	
2937	30.0	1.0	1.0	0.0	0.0	1.0	
2938	28.0	1.0	1.0	1.0	0.0	0.0	
2939	30.0	1.0	1.0	0.0	0.0	1.0	
2940	30.0	1.0	1.0	0.0	0.0	1.0	
2941	30.0	1.0	1.0	0.0	0.0	1.0	
2942	28.0	1.0	1.0	1.0	0.0	0.0	
2943	28.0	1.0	1.0	0.0	1.0	0.0	
2944	28.0	1.0	1.0	0.0	1.0	0.0	
2945	30.0	1.0	1.0	0.0	0.0	1.0	
2946	30.0	1.0	1.0	0.0	0.0	1.0	
2947	30.0	1.0	1.0	0.0	0.0	1.0	
2948	28.0	1.0	1.0	1.0	0.0	0.0	
2949	28.0	1.0	1.0	0.0	1.0	0.0	
2950	30.0	1.0	1.0	0.0	0.0	1.0	
2951	30.0	1.0	1.0	0.0	0.0	1.0	
2952	30.0	1.0	1.0	0.0	0.0	1.0	
2953	30.0	1.0	1.0	0.0	0.0	1.0	
2954	30.0	1.0	1.0	0.0	0.0	1.0	
2955	28.0	1.0	1.0	0.0	1.0	0.0	
2956	30.0	1.0	1.0	0.0	0.0	1.0	
2957	30.0	1.0	1.0	0.0	0.0	1.0	
2958	30.0	1.0	1.0	0.0	0.0	1.0	
2959	28.0	1.0	1.0	1.0	0.0	0.0	
2960	28.0	1.0	1.0	1.0	0.0	0.0	
2961	30.0	1.0	1.0	0.0	0.0	1.0	
2962	30.0	1.0	1.0	0.0	0.0	1.0	
2963	28.0	1.0	1.0	1.0	0.0	0.0	
2964	30.0	1.0	1.0	0.0	0.0	1.0	
2965	30.0	1.0	1.0	0.0	0.0	1.0	
2966	30.0	1.0	1.0	0.0	0.0	1.0	
2967	30.0	1.0	1.0	0.0	0.0	1.0	
2968	30.0	1.0	1.0	0.0	0.0	1.0	
2969	30.0	1.0	1.0	0.0	0.0	1.0	
2970	30.0	1.0	1.0	0.0	0.0	1.0	
2971	28.0	1.0	1.0	0.0	1.0	0.0	
2972	30.0	1.0	1.0	0.0	0.0	1.0	
2973	30.0	1.0	1.0	0.0	0.0	1.0	
2974	28.0	1.0	1.0	1.0	0.0	0.0	
2975	28.0	1.0	1.0	0.0	1.0	0.0	
2976	28.0	1.0	1.0	0.0	1.0	0.0	
2977	28.0	1.0	1.0	0.0	1.0	0.0	
2978	28.0	1.0	1.0	0.0	1.0	0.0	
2979	28.0	1.0	1.0	0.0	1.0	0.0	
2980	30.0	1.0	1.0	0.0	0.0	1.0	
2981	28.0	1.0	1.0	1.0	0.0	0.0	
2982	28.0	1.0	1.0	0.0	1.0	0.0	
2983	28.0	1.0	1.0	1.0	0.0	0.0	
2984	28.0	1.0	1.0	0.0	1.0	0.0	
2985	30.0	1.0	1.0	0.0	0.0	1.0	
2986	28.0	1.0	1.0	0.0	1.0	0.0	
2987	28.0	1.0	1.0	0.0	1.0	0.0	
2988	28.0	1.0	1.0	0.0	1.0	0.0	
2989	30.0	1.0	1.0	0.0	0.0	1.0	
2990	30.0	1.0	1.0	0.0	0.0	1.0	
2991	30.0	1.0	1.0	0.0	0.0	1.0	
2992	30.0	1.0	1.0	0.0	0.0	1.0	
2993	30.0	1.0	1.0	0.0	0.0	1.0	
2994	30.0	1.0	1.0	0.0	0.0	1.0	
2995	30.0	1.0	1.0	0.0	0.0	1.0	
2996	30.0	1.0	1.0	0.0	0.0	1.0	
2997	30.0	1.0	1.0	0.0	0.0	1.0	
2998	28.0	1.0	1.0	1.0	0.0	0.0	
2999	28.0	1.0	1.0	0.0	1.0	0.0	
3000	30.0	1.0	1.0	0.0	0.0	1.0	
3001	30.0	1.0	1.0	0.0	0.0	1.0	
3002	30.0	1.0	1.0	0.0	0.0	1.0	
3003	30.0	1.0	1.0	0.0	0.0	1.0	
3004	28.0	1.0	1.0	1.0	0.0	0.0	
3005	28.0	1.0	1.0	0.0	1.0	0.0	
3006	28.0	1.0	1.0	1.0	0.0	0.0	
3007	30.0	1.0	1.0	0.0	0.0	1.0	
3008	28.0	1.0	1.0	0.0	1.0	0.0	
3009	28.0	1.0	1.0	0.0	1.0	0.0	
3010	28.0	1.0	1.0	0.0	1.0	0.0	
3011	28.0	1.0	1.0	0.0	1.0	0.0	
3012	28.0	1.0	1.0	0.0	1.0	0.0	
3013	28.0	1.0	1.0	0.0	1.0	0.0	
3014	30.0	1.0	1.0	0.0	0.0	1.0	
3015	28.0	1.0	1.0	0.0	1.0	0.0	
3016	30.0	1.0	1.0	0.0	0.0	1.0	
3017	28.0	1.0	1.0	1.0	0.0	0.0	
3018	28.0	1.0	1.0	1.0	0.0	0.0	
3019	30.0	1.0	1.0	0.0	0.0	1.0	
3020	28.0	1.0	1.0	0.0	1.0	0.0	
3021	30.0	1.0	1.0	0.0	0.0	1.0	
3022	30.0	1.0	1.0	0.0	0.0	1.0	
3023	30.0	1.0	1.0	0.0	0.0	1.0	
3024	28.0	1.0	1.0	1.0	0.0	0.0	
3025	28.0	1.0	1.0	0.0	1.0	0.0	
3026	28.0	1.0	1.0	0.0	1.0	0.0	
3027	30.0	1.0	1.0	0.0	0.0	1.0	
3028	30.0	1.0	1.0	0.0	0.0	1.0	
3029	30.0	1.0	1.0	0.0	0.0	1.0	
3030	30.0	1.0	1.0	0.0	0.0	1.0	
3031	30.0	1.0	1.0	0.0	0.0	1.0	
3032	30.0	1.0	1.0	0.0	0.0	1.0	
3033	28.0	1.0	0.0	0.0	0.0	1.0	
3034	30.0	1.0	1.0	0.0	0.0	1.0	
3035	30.0	1.0	1.0	0.0	0.0	1.0	
3036	28.0	1.0	1.0	0.0	1.0	0.0	
3037	28.0	1.0	1.0	0.0	1.0	0.0	
3038	30.0	1.0	1.0	0.0	0.0	1.0	
3039	28.0	1.0	1.0	0.0	1.0	0.0	
3040	30.0	1.0	1.0	0.0	0.0	1.0	
3041	28.0	1.0	1.0	0.0	1.0	0.0	
3042	28.0	1.0	1.0	0.0	1.0	0.0	
3043	28.0	1.0	1.0	0.0	1.0	0.0	
3044	30.0	1.0	1.0	0.0	0.0	1.0	
3045	28.0	1.0	1.0	0.0	1.0	0.0	
3046	30.0	1.0	1.0	0.0	0.0	1.0	
3047	30.0	1.0	1.0	0.0	0.0	1.0	
3048	30.0	1.0	1.0	0.0	0.0	1.0	
3049	30.0	1.0	1.0	0.0	0.0	1.0	
3050	28.0	1.0	1.0	1.0	0.0	0.0	
3051	28.0	1.0	1.0	0.0	1.0	0.0	
3052	30.0	1.0	1.0	0.0	0.0	1.0	
3053	30.0	1.0	1.0	0.0	0.0	1.0	
3054	30.0	1.0	1.0	0.0	0.0	1.0	
3055	28.0	1.0	1.0	0.0	1.0	0.0	
3056	30.0	1.0	1.0	0.0	0.0	1.0	
3057	30.0	1.0	1.0	0.0	0.0	1.0	
3058	30.0	1.0	1.0	0.0	0.0	1.0	
3059	30.0	1.0	1.0	0.0	0.0	1.0	
3060	28.0	1.0	1.0	0.0	1.0	0.0	
3061	28.0	1.0	1.0	0.0	1.0	0.0	
3062	30.0	1.0	1.0	0.0	0.0	1.0	
3063	28.0	1.0	1.0	1.0	0.0	0.0	
3064	30.0	1.0	1.0	0.0	0.0	1.0	
3065	30.0	1.0	1.0	0.0	0.0	1.0	
3066	28.0	1.0	1.0	0.0	1.0	0.0	
3067	30.0	1.0	1.0	0.0	0.0	1.0	
3068	30.0	1.0	1.0	0.0	0.0	1.0	
3069	28.0	1.0	1.0	0.0	1.0	0.0	
3070	30.0	1.0	1.0	0.0	0.0	1.0	
3071	30.0	1.0	1.0	0.0	0.0	1.0	
3072	28.0	1.0	1.0	0.0	1.0	0.0	
3073	28.0	1.0	1.0	1.0	0.0	0.0	
3074	28.0	1.0	1.0	0.0	1.0	0.0	
3075	28.0	1.0	1.0	1.0	0.0	0.0	
3076	28.0	1.0	1.0	0.0	1.0	0.0	
3077	28.0	1.0	1.0	0.0	1.0	0.0	
3078	28.0	1.0	1.0	0.0	1.0	0.0	
3079	28.0	1.0	1.0	1.0	0.0	0.0	
3080	30.0	1.0	1.0	0.0	0.0	1.0	
3081	28.0	1.0	1.0	0.0	1.0	0.0	
3082	30.0	1.0	1.0	0.0	0.0	1.0	
3083	28.0	1.0	1.0	1.0	0.0	0.0	
3084	30.0	1.0	1.0	0.0	0.0	1.0	
3085	28.0	1.0	1.0	1.0	0.0	0.0	
3086	30.0	1.0	1.0	0.0	0.0	1.0	
3087	30.0	1.0	1.0	0.0	0.0	1.0	
3088	28.0	1.0	1.0	0.0	1.0	0.0	
3089	28.0	1.0	1.0	0.0	1.0	0.0	
3090	28.0	1.0	1.0	0.0	1.0	0.0	
3091	28.0	1.0	1.0	1.0	0.0	0.0	
3092	28.0	1.0	1.0	0.0	1.0	0.0	
3093	30.0	1.0	1.0	0.0	0.0	1.0	
3094	30.0	1.0	1.0	0.0	0.0	1.0	
3095	30.0	1.0	1.0	0.0	0.0	1.0	
3096	30.0	1.0	1.0	0.0	0.0	1.0	
3097	28.0	1.0	1.0	0.0	1.0	0.0	
3098	30.0	1.0	1.0	0.0	0.0	1.0	
3099	30.0	1.0	1.0	0.0	0.0	1.0	
3100	28.0	1.0	1.0	1.0	0.0	0.0	
3101	30.0	1.0	1.0	0.0	0.0	1.0	
3102	30.0	1.0	1.0	0.0	0.0	1.0	
3103	28.0	1.0	1.0	0.0	1.0	0.0	
3104	28.0	1.0	1.0	0.0	1.0	0.0	
3105	28.0	1.0	1.0	1.0	0.0	0.0	
3106	28.0	1.0	1.0	0.0	1.0	0.0	
3107	30.0	1.0	1.0	0.0	0.0	1.0	
3108	30.0	1.0	1.0	0.0	0.0	1.0	
3109	30.0	1.0	1.0	0.0	0.0	1.0	
3110	30.0	1.0	1.0	0.0	0.0	1.0	
3111	28.0	1.0	1.0	0.0	1.0	0.0	
3112	30.0	1.0	1.0	0.0	0.0	1.0	
3113	28.0	1.0	1.0	0.0	1.0	0.0	
3114	30.0	1.0	1.0	0.0	0.0	1.0	
3115	28.0	1.0	1.0	1.0	0.0	0.0	
3116	30.0	1.0	1.0	0.0	0.0	1.0	
3117	30.0	1.0	1.0	0.0	0.0	1.0	
3118	28.0	1.0	1.0	1.0	0.0	0.0	
3119	28.0	1.0	1.0	1.0	0.0	0.0	
3120	30.0	1.0	1.0	0.0	0.0	1.0	
3121	28.0	1.0	1.0	0.0	1.0	0.0	
3122	28.0	1.0	1.0	0.0	1.0	0.0	
3123	28.0	1.0	1.0	0.0	1.0	0.0	
3124	30.0	1.0	1.0	0.0	0.0	1.0	
3125	28.0	1.0	1.0	0.0	1.0	0.0	
3126	28.0	1.0	1.0	0.0	1.0	0.0	
3127	28.0	1.0	1.0	0.0	1.0	0.0	
3128	28.0	1.0	1.0	0.0	1.0	0.0	
3129	28.0	1.0	1.0	0.0	1.0	0.0	
3130	30.0	1.0	1.0	0.0	0.0	1.0	
3131	30.0	1.0	1.0	0.0	0.0	1.0	
3132	28.0	1.0	1.0	0.0	1.0	0.0	
3133	30.0	1.0	1.0	0.0	0.0	1.0	
3134	30.0	1.0	1.0	0.0	0.0	1.0	
3135	28.0	1.0	1.0	0.0	1.0	0.0	
3136	28.0	1.0	1.0	1.0	0.0	0.0	
3137	30.0	1.0	1.0	0.0	0.0	1.0	
3138	28.0	1.0	1.0	0.0	1.0	0.0	
3139	28.0	1.0	1.0	0.0	1.0	0.0	
3140	28.0	1.0	1.0	0.0	1.0	0.0	
3141	30.0	1.0	1.0	0.0	0.0	1.0	
3142	28.0	1.0	1.0	1.0	0.0	0.0	
3143	30.0	1.0	1.0	0.0	0.0	1.0	
3144	30.0	1.0	1.0	0.0	0.0	1.0	
3145	30.0	1.0	1.0	0.0	0.0	1.0	
3146	30.0	1.0	1.0	0.0	0.0	1.0	
3147	30.0	1.0	1.0	0.0	0.0	1.0	
3148	28.0	1.0	1.0	0.0	1.0	0.0	
3149	28.0	1.0	1.0	0.0	1.0	0.0	
3150	28.0	1.0	1.0	1.0	0.0	0.0	
3151	30.0	1.0	1.0	0.0	0.0	1.0	
3152	28.0	1.0	1.0	0.0	1.0	0.0	
3153	28.0	1.0	1.0	0.0	1.0	0.0	
3154	28.0	1.0	1.0	1.0	0.0	0.0	
3155	28.0	1.0	1.0	1.0	0.0	0.0	
3156	30.0	1.0	1.0	0.0	0.0	1.0	
3157	30.0	1.0	1.0	0.0	0.0	1.0	
3158	28.0	1.0	1.0	0.0	1.0	0.0	
3159	30.0	1.0	1.0	0.0	0.0	1.0	
3160	28.0	1.0	1.0	1.0	0.0	0.0	
3161	28.0	1.0	1.0	1.0	0.0	0.0	
3162	30.0	1.0	1.0	0.0	0.0	1.0	
3163	30.0	1.0	1.0	0.0	0.0	1.0	
3164	28.0	1.0	1.0	0.0	1.0	0.0	
3165	28.0	1.0	1.0	0.0	1.0	0.0	
3166	30.0	1.0	1.0	0.0	0.0	1.0	
3167	30.0	1.0	1.0	0.0	0.0	1.0	
3168	28.0	1.0	1.0	0.0	1.0	0.0	
3169	28.0	1.0	1.0	1.0	0.0	0.0	
3170	28.0	1.0	1.0	0.0	1.0	0.0	
3171	30.0	1.0	1.0	0.0	0.0	1.0	
3172	30.0	1.0	1.0	0.0	0.0	1.0	
3173	30.0	1.0	1.0	0.0	0.0	1.0	
3174	28.0	1.0	1.0	1.0	0.0	0.0	
3175	28.0	1.0	1.0	0.0	1.0	0.0	
3176	28.0	1.0	1.0	0.0	1.0	0.0	
3177	28.0	1.0	1.0	1.0	0.0	0.0	
3178	30.0	1.0	1.0	0.0	0.0	1.0	
3179	30.0	1.0	1.0	0.0	0.0	1.0	
3180	30.0	1.0	1.0	0.0	0.0	1.0	
3181	28.0	1.0	1.0	0.0	1.0	0.0	
3182	30.0	1.0	1.0	0.0	0.0	1.0	
3183	28.0	1.0	1.0	0.0	1.0	0.0	
3184	28.0	1.0	1.0	1.0	0.0	0.0	
3185	30.0	1.0	1.0	0.0	0.0	1.0	
3186	30.0	1.0	1.0	0.0	0.0	1.0	
3187	28.0	1.0	1.0	1.0	0.0	0.0	
3188	28.0	1.0	1.0	0.0	1.0	0.0	
3189	30.0	1.0	1.0	0.0	0.0	1.0	
3190	28.0	1.0	1.0	0.0	1.0	0.0	
3191	28.0	1.0	1.0	0.0	1.0	0.0	
3192	28.0	1.0	1.0	1.0	0.0	0.0	
3193	30.0	1.0	1.0	0.0	0.0	1.0	
3194	30.0	1.0	1.0	0.0	0.0	1.0	
3195	28.0	1.0	1.0	0.0	1.0	0.0	
3196	30.0	1.0	1.0	0.0	0.0	1.0	
3197	28.0	1.0	1.0	0.0	1.0	0.0	
3198	30.0	1.0	1.0	0.0	0.0	1.0	
3199	28.0	1.0	1.0	0.0	1.0	0.0	
3200	30.0	1.0	1.0	0.0	0.0	1.0	
3201	30.0	1.0	1.0	0.0	0.0	1.0	
3202	28.0	1.0	1.0	0.0	1.0	0.0	
3203	30.0	1.0	1.0	0.0	0.0	1.0	
3204	30.0	1.0	1.0	0.0	0.0	1.0	
3205	30.0	1.0	1.0	0.0	0.0	1.0	
3206	30.0	1.0	1.0	0.0	0.0	1.0	
3207	30.0	1.0	1.0	0.0	0.0	1.0	
3208	28.0	1.0	1.0	0.0	1.0	0.0	
3209	28.0	1.0	1.0	0.0	1.0	0.0	
3210	28.0	1.0	1.0	0.0	1.0	0.0	
3211	28.0	1.0	1.0	0.0	1.0	0.0	
3212	30.0	1.0	1.0	0.0	0.0	1.0	
3213	28.0	1.0	1.0	0.0	1.0	0.0	
3214	28.0	1.0	1.0	0.0	1.0	0.0	
3215	28.0	1.0	1.0	1.0	0.0	0.0	
3216	30.0	1.0	1.0	0.0	0.0	1.0	
3217	28.0	1.0	1.0	0.0	1.0	0.0	
3218	30.0	1.0	1.0	0.0	0.0	1.0	
3219	30.0	1.0	1.0	0.0	0.0	1.0	
3220	28.0	1.0	1.0	0.0	1.0	0.0	
3221	30.0	1.0	1.0	0.0	0.0	1.0	
3222	28.0	1.0	1.0	1.0	0.0	0.0	
3223	28.0	1.0	1.0	1.0	0.0	0.0	
3224	30.0	1.0	1.0	0.0	0.0	1.0	
3225	30.0	1.0	1.0	0.0	0.0	1.0	
3226	28.0	1.0	1.0	0.0	1.0	0.0	
3227	30.0	1.0	1.0	0.0	0.0	1.0	
3228	28.0	1.0	1.0	0.0	1.0	0.0	
3229	28.0	1.0	1.0	0.0	1.0	0.0	
3230	28.0	1.0	1.0	0.0	1.0	0.0	
3231	28.0	1.0	1.0	0.0	1.0	0.0	
3232	28.0	1.0	1.0	0.0	1.0	0.0	
3233	30.0	1.0	1.0	0.0	0.0	1.0	
3234	28.0	1.0	1.0	1.0	0.0	0.0	
3235	30.0	1.0	1.0	0.0	0.0	1.0	
3236	28.0	1.0	1.0	0.0	1.0	0.0	
3237	30.0	1.0	1.0	0.0	0.0	1.0	
3238	28.0	1.0	1.0	1.0	0.0	0.0	
3239	30.0	1.0	1.0	0.0	0.0	1.0	
3240	30.0	1.0	1.0	0.0	0.0	1.0	
3241	28.0	1.0	1.0	0.0	1.0	0.0	
3242	30.0	1.0	1.0	0.0	0.0	1.0	
3243	28.0	1.0	1.0	0.0	1.0	0.0	
3244	30.0	1.0	1.0	0.0	0.0	1.0	
3245	30.0	1.0	1.0	0.0	0.0	1.0	
3246	30.0	1.0	1.0	0.0	0.0	1.0	
3247	28.0	1.0	1.0	0.0	1.0	0.0	
3248	30.0	1.0	1.0	0.0	0.0	1.0	
3249	30.0	1.0	1.0	0.0	0.0	1.0	
3250	28.0	1.0	1.0	0.0	1.0	0.0	
3251	28.0	1.0	1.0	1.0	0.0	0.0	
3252	28.0	1.0	1.0	0.0	1.0	0.0	
3253	28.0	1.0	1.0	0.0	1.0	0.0	
3254	28.0	1.0	1.0	0.0	1.0	0.0	
3255	30.0	1.0	1.0	0.0	0.0	1.0	
3256	28.0	1.0	1.0	0.0	1.0	0.0	
3257	30.0	1.0	1.0	0.0	0.0	1.0	
3258	28.0	1.0	1.0	0.0	1.0	0.0	
3259	28.0	1.0	1.0	1.0	0.0	0.0	
3260	30.0	1.0	1.0	0.0	0.0	1.0	
3261	30.0	1.0	1.0	0.0	0.0	1.0	
3262	28.0	1.0	1.0	1.0	0.0	0.0	
3263	30.0	1.0	1.0	0.0	0.0	1.0	
3264	28.0	1.0	1.0	0.0	1.0	0.0	
3265	28.0	1.0	1.0	1.0	0.0	0.0	
3266	30.0	1.0	1.0	0.0	0.0	1.0	
3267	30.0	1.0	1.0	0.0	0.0	1.0	
3268	28.0	1.0	1.0	0.0	1.0	0.0	
3269	28.0	1.0	1.0	0.0	1.0	0.0	
3270	28.0	1.0	1.0	0.0	1.0	0.0	
3271	28.0	1.0	1.0	1.0	0.0	0.0	
3272	30.0	1.0	1.0	0.0	0.0	1.0	
3273	28.0	1.0	1.0	1.0	0.0	0.0	
3274	30.0	1.0	1.0	0.0	0.0	1.0	
3275	28.0	1.0	1.0	0.0	1.0	0.0	
3276	28.0	1.0	1.0	0.0	1.0	0.0	
3277	30.0	1.0	1.0	0.0	0.0	1.0	
3278	28.0	1.0	1.0	0.0	1.0	0.0	
3279	30.0	1.0	1.0	0.0	0.0	1.0	
3280	30.0	1.0	1.0	0.0	0.0	1.0	
3281	30.0	1.0	1.0	0.0	0.0	1.0	
3282	28.0	1.0	1.0	1.0	0.0	0.0	
3283	28.0	1.0	1.0	1.0	0.0	0.0	
3284	30.0	1.0	1.0	0.0	0.0	1.0	
3285	30.0	1.0	1.0	0.0	0.0	1.0	
3286	30.0	1.0	1.0	0.0	0.0	1.0	
3287	28.0	1.0	1.0	0.0	1.0	0.0	
3288	30.0	1.0	1.0	0.0	0.0	1.0	
3289	28.0	1.0	1.0	1.0	0.0	0.0	
3290	28.0	1.0	1.0	0.0	1.0	0.0	
3291	28.0	1.0	1.0	0.0	1.0	0.0	
3292	28.0	1.0	1.0	0.0	1.0	0.0	
3293	30.0	1.0	1.0	0.0	0.0	1.0	
3294	28.0	1.0	1.0	1.0	0.0	0.0	
3295	30.0	1.0	1.0	0.0	0.0	1.0	
3296	30.0	1.0	1.0	0.0	0.0	1.0	
3297	30.0	1.0	1.0	0.0	0.0	1.0	
3298	30.0	1.0	1.0	0.0	0.0	1.0	
3299	30.0	1.0	1.0	0.0	0.0	1.0	
3300	28.0	1.0	1.0	1.0	0.0	0.0	
3301	30.0	1.0	1.0	0.0	0.0	1.0	
3302	30.0	1.0	1.0	0.0	0.0	1.0	
3303	28.0	1.0	1.0	0.0	1.0	0.0	
3304	30.0	1.0	1.0	0.0	0.0	1.0	
3305	28.0	1.0	1.0	1.0	0.0	0.0	
3306	30.0	1.0	1.0	0.0	0.0	1.0	
3307	30.0	1.0	1.0	0.0	0.0	1.0	
3308	28.0	1.0	1.0	1.0	0.0	0.0	
3309	28.0	1.0	1.0	0.0	1.0	0.0	
3310	28.0	1.0	1.0	0.0	1.0	0.0	
3311	28.0	1.0	1.0	0.0	1.0	0.0	
3312	28.0	1.0	1.0	0.0	1.0	0.0	
3313	30.0	1.0	1.0	0.0	0.0	1.0	
3314	30.0	1.0	1.0	0.0	0.0	1.0	
3315	28.0	1.0	1.0	0.0	1.0	0.0	
3316	30.0	1.0	1.0	0.0	0.0	1.0	
3317	30.0	1.0	1.0	0.0	0.0	1.0	
3318	30.0	1.0	1.0	0.0	0.0	1.0	
3319	30.0	1.0	1.0	0.0	0.0	1.0	
3320	28.0	1.0	1.0	1.0	0.0	0.0	
3321	30.0	1.0	1.0	0.0	0.0	1.0	
3322	28.0	1.0	1.0	1.0	0.0	0.0	
3323	30.0	1.0	1.0	0.0	0.0	1.0	
3324	30.0	1.0	1.0	0.0	0.0	1.0	
3325	30.0	1.0	1.0	0.0	0.0	1.0	
3326	30.0	1.0	1.0	0.0	0.0	1.0	
3327	28.0	1.0	1.0	0.0	1.0	0.0	
3328	30.0	1.0	1.0	0.0	0.0	1.0	
3329	28.0	1.0	1.0	0.0	1.0	0.0	
3330	30.0	1.0	1.0	0.0	0.0	1.0	
3331	28.0	1.0	1.0	0.0	1.0	0.0	
3332	30.0	1.0	1.0	0.0	0.0	1.0	
3333	30.0	1.0	1.0	0.0	0.0	1.0	
3334	30.0	1.0	1.0	0.0	0.0	1.0	
3335	28.0	1.0	1.0	0.0	1.0	0.0	
3336	30.0	1.0	1.0	0.0	0.0	1.0	
3337	30.0	1.0	1.0	0.0	0.0	1.0	
3338	30.0	1.0	1.0	0.0	0.0	1.0	
3339	30.0	1.0	1.0	0.0	0.0	1.0	
3340	30.0	1.0	1.0	0.0	0.0	1.0	
3341	30.0	1.0	1.0	0.0	0.0	1.0	
3342	28.0	1.0	1.0	1.0	0.0	0.0	
3343	30.0	1.0	1.0	0.0	0.0	1.0	
3344	30.0	1.0	1.0	0.0	0.0	1.0	
3345	30.0	1.0	1.0	0.0	0.0	1.0	
3346	30.0	1.0	1.0	0.0	0.0	1.0	
3347	28.0	1.0	1.0	0.0	1.0	0.0	
3348	28.0	1.0	1.0	0.0	1.0	0.0	
3349	28.0	1.0	1.0	0.0	1.0	0.0	
3350	28.0	1.0	1.0	0.0	1.0	0.0	
3351	30.0	1.0	1.0	0.0	0.0	1.0	
3352	30.0	1.0	1.0	0.0	0.0	1.0	
3353	30.0	1.0	1.0	0.0	0.0	1.0	
3354	28.0	1.0	1.0	0.0	1.0	0.0	
3355	30.0	1.0	1.0	0.0	0.0	1.0	
3356	28.0	1.0	1.0	1.0	0.0	0.0	
3357	28.0	1.0	1.0	0.0	1.0	0.0	
3358	28.0	1.0	1.0	0.0	1.0	0.0	
3359	28.0	1.0	1.0	0.0	1.0	0.0	
3360	28.0	1.0	1.0	0.0	1.0	0.0	
3361	28.0	1.0	1.0	0.0	1.0	0.0	
3362	28.0	1.0	1.0	1.0	0.0	0.0	
3363	30.0	1.0	1.0	0.0	0.0	1.0	
3364	30.0	1.0	1.0	0.0	0.0	1.0	
3365	28.0	1.0	1.0	0.0	1.0	0.0	
3366	28.0	1.0	1.0	1.0	0.0	0.0	
3367	28.0	1.0	1.0	1.0	0.0	0.0	
3368	30.0	1.0	1.0	0.0	0.0	1.0	
3369	28.0	1.0	1.0	1.0	0.0	0.0	
3370	30.0	1.0	1.0	0.0	0.0	1.0	
3371	30.0	1.0	1.0	0.0	0.0	1.0	
3372	28.0	1.0	1.0	1.0	0.0	0.0	
3373	30.0	1.0	1.0	0.0	0.0	1.0	
3374	28.0	1.0	1.0	1.0	0.0	0.0	
3375	30.0	1.0	1.0	0.0	0.0	1.0	
3376	30.0	1.0	1.0	0.0	0.0	1.0	
3377	30.0	1.0	1.0	0.0	0.0	1.0	
3378	30.0	1.0	1.0	0.0	0.0	1.0	
3379	28.0	1.0	1.0	0.0	1.0	0.0	
3380	28.0	1.0	1.0	0.0	1.0	0.0	
3381	28.0	1.0	1.0	0.0	1.0	0.0	
3382	30.0	1.0	1.0	0.0	0.0	1.0	
3383	30.0	1.0	1.0	0.0	0.0	1.0	
3384	30.0	1.0	1.0	0.0	0.0	1.0	
3385	30.0	1.0	1.0	0.0	0.0	1.0	
3386	30.0	1.0	1.0	0.0	0.0	1.0	
3387	30.0	1.0	1.0	0.0	0.0	1.0	
3388	28.0	1.0	1.0	0.0	1.0	0.0	
3389	30.0	1.0	1.0	0.0	0.0	1.0	
3390	28.0	1.0	1.0	0.0	1.0	0.0	
3391	30.0	1.0	1.0	0.0	0.0	1.0	
3392	28.0	1.0	1.0	0.0	1.0	0.0	
3393	30.0	1.0	1.0	0.0	0.0	1.0	
3394	30.0	1.0	1.0	0.0	0.0	1.0	
3395	30.0	1.0	1.0	0.0	0.0	1.0	
3396	30.0	1.0	1.0	0.0	0.0	1.0	
3397	30.0	1.0	1.0	0.0	0.0	1.0	
3398	30.0	1.0	1.0	0.0	0.0	1.0	
3399	28.0	1.0	1.0	0.0	1.0	0.0	
3400	28.0	1.0	1.0	0.0	1.0	0.0	
3401	30.0	1.0	1.0	0.0	0.0	1.0	
3402	30.0	1.0	1.0	0.0	0.0	1.0	
